DATE_TIME	OPEN	HIGH	LOW	CLOSE	VOLUME	SPREAD
2024.05.20 00:00	5309.38000	5328.21000	5304.21000	5311.75000	0	20
2024.05.21 00:00	5311.63000	5327.92000	5303.37000	5324.59000	0	20
2024.05.22 00:00	5324.59000	5330.61000	5288.44000	5312.36000	0	20
2024.05.23 00:00	5323.88000	5350.29000	5256.09000	5268.51000	0	20
2024.05.24 00:00	5268.51000	5312.31000	5268.51000	5304.48000	0	20
2024.05.27 00:00	5307.15000	5320.11000	5298.28000	5319.36000	0	20
2024.05.28 00:00	5321.12000	5325.15000	5283.20000	5310.37000	0	20
2024.05.29 00:00	5310.24000	5310.40000	5255.40000	5256.65000	0	20
2024.05.30 00:00	5259.45000	5264.10000	5225.73000	5237.70000	0	30
2024.05.31 00:00	5237.57000	5294.56000	5193.39000	5288.06000	0	20
2024.06.03 00:00	5290.49000	5302.77000	5236.57000	5289.74000	0	20
2024.06.04 00:00	5289.79000	5302.37000	5252.07000	5295.04000	0	20
2024.06.05 00:00	5294.91000	5358.80000	5293.30000	5356.80000	0	20
2024.06.06 00:00	5356.67000	5364.91000	5337.16000	5354.83000	0	20
2024.06.07 00:00	5354.83000	5377.27000	5320.72000	5346.19000	0	20
2024.06.10 00:00	5344.80000	5369.13000	5332.20000	5363.30000	0	20
2024.06.11 00:00	5363.17000	5380.62000	5329.07000	5378.37000	0	20
2024.06.12 00:00	5378.24000	5449.91000	5375.45000	5433.58000	0	20
2024.06.13 00:00	5433.70000	5448.34000	5404.64000	5432.06000	0	20
2024.06.14 00:00	5429.40000	5438.31000	5393.31000	5429.53000	0	20
2024.06.17 00:00	5433.25000	5491.08000	5422.08000	5476.75000	0	20
2024.06.18 00:00	5476.87000	5492.95000	5471.73000	5492.20000	0	20
2024.06.19 00:00	5492.75000	5498.13000	5490.88000	5493.21000	0	20
2024.06.20 00:00	5494.28000	5520.06000	5457.86000	5476.15000	0	20
2024.06.21 00:00	5476.15000	5483.46000	5452.51000	5469.43000	0	20
2024.06.24 00:00	5474.01000	5493.72000	5445.64000	5451.14000	0	20
2024.06.25 00:00	5452.58000	5475.83000	5447.61000	5471.33000	0	20
2024.06.26 00:00	5471.45000	5489.04000	5453.84000	5470.76000	0	20
2024.06.27 00:00	5470.88000	5492.70000	5454.12000	5487.37000	0	20
